id,labels
406159,1 2 4 5 6 7
380249,1 2 4 5 6 7
26354,1 2 4 5 6 7
405337,1 2 4 5 6 7
326010,1 2 4 5 6 7
292828,1 2 4 5 6 7
248683,1 2 4 5 6 7
110137,1 2 4 5 6 7
230316,1 2 4 5 6 7
275789,1 2 4 5 6 7
463679,0 3 8
448133,3 5 6 7 8
113148,6 8
219779,0 3 8
226504,0 1 2 6 8
323096,0 1 2 6 8
111260,0 1 2 6 8
146654,0 1 2 6 8
220544,0 1 2 6 8
58233,0 1 2 6 8
309327,1 2 4 5 6 7
277347,1 2 6
288336,0 1 2 6 8
106602,1 2 6
170737,1 2 6
355436,0 8
298678,0 2 3 5 6 8
235688,0 8
16860,3 8
125374,3 8
205757,0 3 8
324537,0 3 8
305472,0 3 8
468547,0 3 8
437458,0 3 8
385240,1 2 3 5 6 7
409438,1 2 3 5 6 7
255565,1 2 3 5 6 7
67537,0 3 8
199142,0 3 8
199309,0 3 8
454493,3 8
342922,1 2 3 4 5 6 7
83894,1 2 3 4 5 6 7
171376,6 8
334205,1 2 3 4 5 6 7
340742,1 2 3 4 5 6 7
367251,6 8
274982,6 8
64678,1 2 3 4 5 6 7
1215,1 3 5 8
348633,1 2 3 4 5 6
159663,1 2 3 4 5 6
56711,1 2 4 5 6 7
245573,1 2 3 5 6 8
453304,1 2 3 5 6 8
291437,0 3 5 8
410290,0 3 5 8
351768,0 3 5 8
198289,0 3 5 8
72338,0 3 5 8
147971,0 3 5 8
75054,0 1 6 8
34874,0 3 5 8
326069,0 3 5 8
437075,5 6 8
71988,1 3 4 5 6
187059,3 6 8
161943,0 1 2 3 5 6 8
307030,0 1 2 3 5 6 8
89585,2 3 5 6 7
171210,1 2 5 6 7
298740,2 4 5 6 7 8
465399,0 3 8
397910,0 3 8
171916,0 3 8
191931,1 2 3 5 6 8
86608,0 3 8
239368,1 2 4 5 6 7
353441,1 2 4 5 6 7
329893,1 2 3 4 5 6 7
252287,1 2 3 4 5 6 7
401944,1 2 3 4 5 6 7
471888,1 2 3 4 5 6 7
390556,0 3 8
425111,0 3 8
196463,0 5 6 8
360671,0 3 8
325421,0 3 8
300614,0 3 8
68544,1 2 4 5 6 7
402856,1 2 3 4 5 6 7
188153,6 8
241140,0 3 5 8
76782,0 3 8
13657,1 2 3 4 5 6 7 8
116583,1 2 3 4 5 6 7 8
175179,1 2 3 4 5 6 7 8
174228,1 2 3 4 5 6 7 8
152146,1 2 3 4 5 6 7 8
7095,1 2 3 4 5 6 7
404341,1 2 3 4 5 6 7
172806,1 2 3 4 5 6 7
458180,1 2 3 4 5 6 7
344518,1 2 3 4 5 6 7
336635,1 2 3 4 5 6 7
464271,1 2 3 4 5 6 7
467478,1 2 3 4 5 6 7
49368,1 2 3 4 5 6 7
361938,1 2 3 4 5 6 7
200962,1 2 3 4 5 6 7
118999,1 2 3 4 5 6 7
443592,1 2 3 4 5 6 7
146435,1 2 3 4 5 6 7
429426,3 6 8
206772,1 2 3 4 5 6 7
322497,1 2 3 4 5 6 7
430894,1 2 3 4 5 6 7
86056,1 2 4 5 6 7
368994,1 2 4 5 6 7
228063,1 2 3 4 5 6 7
158951,1 2 3 4 5 6 7
351389,1 2 3 4 5 6 7
86573,1 2 3 4 5 6 7
465094,1 2 3 4 5 6 7
270561,0 1 8
93359,1 2 3 4 5 6 7
428612,0 1 8
134151,0 3 5 8
264748,1 2 4 5 6 7
230444,1 2 5 6 8
305482,1 2 3 4 5 6 7
318289,1 2 3 4 5 6 7
197792,1 2 5 6 8
349187,1 2 5 6 8
193717,1 2 3 4 5 6 7
223575,1 3 5 6
406301,1 2 4 5 6 7 8
348880,1 2 3 4 5 6 7
213561,0 1 2 3 6 8
238269,0 1 2 3 6 8
347333,0 1 2 3 6 8
328945,0 1 2 3 6 8
182998,1 2 3 5 6 8
105078,3 6 8
37715,2 5 6 8
114706,2 5 6 8
255251,2 5 6 8
411384,2 5 6 8
236695,2 5 6 8
392800,2 5 6 8
361234,0 1 3 8
39174,0 1 3 8
216145,0 1 3 8
30045,1 2 4 5 6 7
264681,0 3 8
374211,1 2 4 5 6 7
255974,0 2 3 5 8
276747,2 8
170343,3 6 8
137062,1 2 5 6 8
21229,1 2 5 6 8
391150,1 2 4 5 6
450848,0 1 8
143607,1 2 3 4 5 6 7 8
187290,1 2 3 4 5 6 7
423283,1 2 3 4 5 6 7
311262,1 2 3 4 5 6 7
122398,1 2 3 4 5 6 7
181791,1 2 4 5 6 7
99269,1 2 4 5 6 7
209549,1 2 4 5 6 7
304933,0 1 2 5 6 8
155263,0 1 2 5 6 8
161258,0 3 8
229482,0 1 2 5 6 8
136323,0 1 2 5 6 8
281455,0 1 2 5 6 8
274553,0 1 2 5 6 8
361543,0 1 2 5 6 8
385281,1 5 6
216368,1 5 6
97941,1 5 6
42883,1 5 6
97189,6 8
367513,6 8
56143,1 2 4 5 6 7 8
296433,0 8
106091,1 2 3 4 5 6 7
209647,1 2 3 4 5 6 7
19030,1 2 3 4 5 6 7
440271,1 2 3 4 5 6
313372,1 2 3 4 5 6
396862,1 2 3 4 5 6 7
354872,1 2 3 4 5 6 7
45832,1 2 3 4 5 6
405373,2 3 4 5 6
270170,0 1 2 3 5 6 8
38134,0 3 8
340440,1 2 3 4 5 6 8
176554,1 2 3 4 5 6 8
125654,1 2 5 6 7 8
1369,1 2 5 6 7 8
427236,1 2 4 5 6 7
232783,1 2 4 5 6 7
386886,1 2 4 5 6 7
195443,1 2 4 5 6 7
264548,1 2 4 5 6 7
446709,1 2 4 5 6 7
188461,0 8
305640,0 8
323220,1 2 3 5 6 8
441229,1 2 3 5 6 8
433141,1 2 3 5 6 7
75570,3 5 6
333091,3
276523,1 2 5 6 7
383825,1 2 5 6 7
262675,1 2 5 6 7
278537,1 2 3 5 6
40935,1 2 3 4 5 6 7
334733,1 2 3 4 5 6 7
178766,1 2 3 4 5 6 7
210183,0 8
347036,5 6 8
127934,1 2 3 5 6 8
262823,1 2 3 5 6 8
109552,0 3 8
392416,1 2 3 5 6 8
361649,1 2 3 5 6 8
371283,5 8
164107,1 2 3 5 6 8
271535,6 8
235166,6 8
453096,1 3 5 8
382262,1 3 5 8
429834,1 2 5 6
454339,1 2 5 6
315509,1 2 3 5 6 8
217036,5 6
201587,0 2 3 8
318477,1 2 6 8
101258,0 5 8
12309,1 2 3 4 5 6 7
428157,1 2 3 4 5 6 7
260031,1 2 3 4 5 6 7
41547,0 3 8
161603,3 5 6 7 8
425815,3 5 6
338976,0 3 5 8
155117,1 2 3 4 5 6 7
192500,1 2 4 5 6
86675,0 2 3 5 8
85557,1 2 3 4 5 6 7
23013,1 2 3 4 5 6 7
178331,1 2 3 4 5 6 7
203763,1 2 3 4 5 6 7
454453,1 2 3 4 5 6 7
277881,1 2 3 4 5 6 7
89444,1 2 3 4 5 6 7
286153,1 2 3 4 5 6 7
178982,1 2 3 4 5 6 7
97015,1 2 5 6 7
32373,1 2 3 4 5 6
144408,0 3 8
460287,1 2 3 4 5 6 7
253410,1 2 3 4 5 6 7
279212,1 2 3 4 5 6 7
155320,1 2 3 4 5 6 7
395753,1 2 3 4 5 6 7
70934,1 2 3 4 5 6 7
121815,1 2 3 4 5 6 7
431082,0 2 3 5 8
81988,1 2 5 6 7
84781,1 2 5 6 7
351558,1 2 5 6 7
454636,1 2 5 6 7
291509,1 2 5 6 7
409670,1 2 5 6 7
22166,0 1 3 5 6
213794,0 3 8
238309,0 3 8
404063,6 8
75000,0 3 5 8
431609,1 2 5 6
328842,1 2 3 5 6 7
172003,1 2 3 4 5 6 7 8
308578,1 2 3 4 5 6 7 8
184027,1 2 3 4 5 6 7 8
149687,1 2 3 4 5 6 7 8
216452,1 2 3 4 5 6 7 8
168662,0 3 8
458395,1 5 6 8
359914,1 5 6 8
141371,1 2 4 5 6
465593,1 2 5 6 8
461019,1 2 4 5 6 7
104104,5 6 8
173313,5 6 8
231869,5 6 8
138820,1 2 3 4 5 6
351528,1 2 3 4 5 6
466097,1 2 3 4 5 6
464601,1 2 3 4 5 6
312058,1 2 3 4 5 6
442970,1 2 3 4 5 6
424782,1 2 3 4 5 6
61139,1 2 3 4 5 6
368130,1 2 3 4 5 6
35423,1 2 3 4 5 6
232722,1 2 3 4 5 6
11105,1 2 3 4 5 6
246958,1 2 3 4 5 6
384111,1 2 3 4 5 6
65684,1 2 3 4 5 6 7 8
252638,1 2 3 4 5 6 7 8
77457,0 3 8
384406,1 2 4 5 6
464302,1 2 4 5 6
440923,1 2 4 5 6
164046,1 2 4 5 6
246974,1 2 4 5 6
319075,1 2 4 5 6
414181,1 2 4 5 6
243427,1 2 5 6 8
113440,1 2 5 6 8
281812,1 2 4 5 6 7 8
336370,1 2 4 5 6 7 8
56866,1 2 4 5 6 7 8
67292,3 6 8
108125,3 6 8
438416,1 2 3 4 5 6 7
376803,1 2 3 4 5 6 7
350224,1 2 3 4 5 6 7
183460,1 2 3 4 5 6 7
341626,1 2 3 4 5 6 7
141638,1 2 4 5 6
2204,1 2 3 4 5 6 7
55514,1 2 4 5 6 7
458765,1 2 4 5 6 7
284561,1 2 4 5 6 7
449265,1 2 4 5 6 7
241399,1 2 4 5 6 7
275165,1 2 4 5 6 7
115057,1 2 4 5 6 7
288368,1 2 4 5 6 7
128689,1 2 4 5 6 7
61016,1 2 4 5 6 7
421582,1 2 4 5 6 7
470261,1 2 4 5 6 7
148973,1 2 4 5 6 7
197925,1 2 4 5 6 7
469640,1 2 4 5 6 7
302406,1 2 4 5 6 7
180472,0 2 3 5 8
392283,0 2 3 5 8
463224,2 3 4 5 6 7 8
315065,2 3 4 5 6 7 8
236087,2 3 4 5 6 7 8
255560,2 3 4 5 6 7 8
381364,1 2 3 5 6 8
398220,1 2 3 5 6 8
291522,2 3 4 5 6 7 8
365669,2 3 4 5 6 7 8
49900,2 3 4 5 6 7 8
365583,2 3 4 5 6 7 8
403145,1 2 4 5 6 7
66390,2 3 4 5 6 7 8
280369,2 3 4 5 6 7 8
117488,1 2 4 5 6 7
197768,1 2 4 5 6 7
424038,1 2 4 5 6 7
239655,1 2 4 5 6 7
243630,1 2 4 5 6 7
461866,1 2 3 4 5 6
8868,1 2 4 5 6 7
369932,1 2 3 4 5 6
349054,1 2 3 4 5 6
285274,0 2 3 5 8
249223,1 2 3 4 5 6
134186,1 2 4 5 6
289155,1 2 4 5 6
351466,1 2 3 4 5 6
215439,3 5
190000,0 3 8
468709,8
74156,1 2 3 4 5 6
58636,1 2 3 4 5 6
318751,1 2 3 4 5 6
25165,1 2 3 4 5 6
207440,1 2 3 4 5 6
455944,1 2 3 4 5 6
216784,0 3 8
139643,0 1 2 3 5 6 8
32112,1 2 4 5 6 7
364616,1 2 4 5 6 7
462596,1 2 4 5 6 7
253869,1 2 4 5 6 7
329646,1 2 4 5 6 7
45968,1 2 4 5 6 7
453093,1 2 4 5 6 7
231258,1 2 4 5 6 7
312894,1 2 3 5 6 7 8
135943,1 2 3 5 6 7 8
352025,3 8
336580,0 1 8
467650,1 3 5 6
448900,1 3 4 5 6
265443,1 3 4 5 6
268625,1 3 4 5 6
332402,1 3 4 5 6
223696,1 3 4 5 6
201319,1 3 4 5 6
449507,1 3 4 5 6
301151,1 3 4 5 6
464746,1 3 4 5 6
179765,1 3 4 5 6
55178,1 3 4 5 6
107969,1 3 4 5 6
13914,3 8
203690,0 1 2 3 4 5 6
48056,3 8
285460,0 1 2 3 4 5 6
4691,0 1 2 3 4 5 6
418378,0 1 2 3 4 5 6
109637,0 1 2 3 4 5 6
340707,0 1 2 3 4 5 6
422331,0 1 2 3 4 5 6
438382,0 1 2 3 4 5 6
86100,0 1 2 3 4 5 6
268615,0 1 2 3 4 5 6
171864,0 1 2 3 4 5 6
149214,0 1 2 3 4 5 6
460186,0 1 2 3 4 5 6
453023,0 1 2 3 4 5 6
200422,0 1 2 3 4 5 6
310360,0 6 8
338211,1 2 4 5 6
263113,1 2 4 5 6
2249,1 2 4 5 6
136780,1 2 4 5 6 7 8
204836,1 2 4 5 6 7 8
261154,1 2 4 5 6 7 8
68632,3 8
438544,1 2 5 6 8
187405,1 2 5 6 8
328157,1 2 5 6 8
192518,1 2 5 6 8
177647,2 3 5 6 7 8
9049,1 2 4 5 6 7 8
397855,0 2 3 5 6 7
318662,1 2 3 4 5 6
223215,1 2 3 4 5 6
113595,2 4 5 6
18129,2 4 5 6
341475,2 4 5 6
116944,2 4 5 6
56541,2 4 5 6
185373,2 4 5 6
24774,2 4 5 6
33196,2 4 5 6
134871,5 6 8
279396,0 2 3 4 5 6 8
82898,0 2 3 4 5 6 8
405543,0 2 3 4 5 6 8
131979,0 2 3 4 5 6 8
156941,0 2 3 4 5 6 8
103305,0 2 3 4 5 6 8
273496,0 2 3 4 5 6 8
75896,0 2 3 4 5 6 8
57366,1 2 3 5 6 7
196303,1 2 3 5 6 7
181024,1 2 3 5 6 7
228961,1 2 3 4 5 6 7
346603,1 2 3 4 5 6 7
178062,1 2 3 4 5 6 7
265454,1 2 3 4 5 6 7
277599,1 2 3 4 5 6 7
428736,1 2 3 4 5 6 7
254943,1 2 3 4 5 6 7
364934,1 5 6 7
85864,1 5 6 7
23232,1 5 6 7
17771,1 2 4 5 6 7
100753,1 2 4 5 6 7
220389,1 2 4 5 6 7
219297,1 2 4 5 6 7
63626,1 2 4 5 6 7
124456,1 2 4 5 6 7
52232,1 2 3 4 5 6 8
445187,1 2 3 4 5 6 7 8
427580,1 2 3 4 5 6 7 8
212216,1 2 3 4 5 6 7 8
406967,1 2 3 4 5 6 7 8
123925,1 2 3 4 5 6 7 8
96006,1 2 3 4 5 6 7 8
448901,1 2 3 4 5 6 7 8
366003,1 2 3 4 5 6 7 8
361044,1 2 3 4 5 6 7 8
74172,1 2 3 4 5 6 7 8
285712,1 2 3 4 5 6 7 8
297451,1 2 3 4 5 6 7 8
187080,1 2 3 4 5 6 7 8
404029,1 2 3 4 5 6 7 8
191651,2 3 4 5 6
2819,1 2 3 5 6 7
65348,1 2 4 5 6 7
354562,1 2 4 5 6 7
85788,1 2 4 5 6 7
292731,1 2 4 5 6 7
370160,1 2 4 5 6 7
110524,1 2 4 5 6 7
230240,1 2 4 5 6 7
32717,1 2 4 5 6 7
65863,0 5 8
332844,1 2 3 4 5 6 7
234986,1 2 3 4 5 6 7
165941,1 2 3 4 5 6 7
229784,0 3 5 6 8
443365,0 3 5 6 8
189489,3 5 6 8
339082,1 2 3 4 5 6 7
294354,0 2 3 6 8
401258,0 2 3 6 8
198771,0 2 3 6 8
212329,0 2 3 6 8
42610,0 2 3 6 8
253850,0 2 3 6 8
269863,1 2 4 5 6 7
119317,1 2 4 5 6 7
464538,1 2 4 5 6 7
380973,1 2 4 5 6 7
337178,1 5 6
382191,1 5 6
354394,0 3 5 6 8
114757,0 3 5 8
246935,0 3 5 8
42652,0 3 5 8
216080,0 3 5 8
251446,0 3 5 8
108587,0 3 5 8
254959,0 3 5 8
401293,0 3 5 8
75971,0 3 5 8
228031,0 3 5 8
279072,0 3 5 8
57786,0 3 5 8
18304,0 3 5 8
206990,0 3 5 8
101237,0 3 5 8
431247,0 3 5 8
382598,0 3 5 8
82348,0 3 5 8
445845,0 3 5 8
201448,0 3 5 8
412968,3 5
299055,3 5
294410,1 2 3 5 6
341218,1 2 3 5 6
172055,1 2 3 5 6
170792,1 2 4 5 6 7
376747,1 2 3 5 6
403340,1 2 6 8
38711,1 2 6 8
164725,1 2 4 5 6
314792,1 2 6 8
273663,1 2 6 8
281966,1 2 6 8
344327,1 2 6 8
119663,1 2 6 8
383772,1 2 6 8
80695,1 2 6 8
453085,1 2 6 8
392319,1 2 6 8
141869,1 2 3 4 5 6
379837,1 2 3 4 5 6
109965,1 2 3 4 5 6
255211,1 2 3 4 5 6
192339,3 5
165826,1 2 4 5 6
423779,3 5 6
29141,0 2 5 6 7 8
325516,1 2 6 8
13939,1 2 6 8
235626,0 2 5 6 7 8
171,1 3 5 6
426929,3 5
345008,3 5
426508,1 2 4 5 6 7
376336,1 2 4 5 6 7
470414,1 2 4 5 6 7
31804,1 2 4 5 6 7
214803,1 2 4 5 6 7
399025,1 2 3 5 6 8
282528,1 2 3 5 6 8
36628,1 2 3 5 6 8
438864,3 8
90989,1 2 4 6 7
52373,1 2 4 6 7
252613,1 2 5 6 8
401896,1 2 5 6 8
368402,1 2 5 6 8
97323,0 6 8
75774,1 2 5 6 8
308604,1 2 5 6 8
268255,1 2 4 5 6 8
177729,1 2 4 5 6 8
19378,1 2 4 5 6 8
247428,1 2 4 5 6 8
73709,0 6 8
429161,0 6 8
122143,1 2 4 5 6 8
407703,1 2 3 4 5 6
326138,0 3 8
432351,1 2 3 4 5 6 7 8
88557,1 2 3 4 5 6
374277,1 2 3 5 6
146202,1 2 3 5 6
214259,1 2 3 5 6
406670,1 2 3 5 6
171594,1 2 3 5 6
91692,1 2 3 5 6
374324,1 2 3 5 6
344655,1 2 3 5 6
103905,1 2 3 5 6
98876,1 2 3 5 6
269494,1 2 3 4 5 6 7
131907,8
431450,0 1 5 6
177361,2 3 5 6
232161,2 3 5 6
406107,2 3 5 6
77971,2 3 5 6
312007,1 2 4 5 6 8
152208,1 2 4 5 6 8
296952,1 2 4 5 6 8
85741,1 2 3 5 6 7
258001,0 2 5 6 8
466387,0 2 5 6 8
309892,0 2 5 6 8
69450,1 2 4 5 6 7
286810,1 2 4 5 6 7
77425,1 2 4 5 6 7
129003,1 2 4 5 6 7
435485,1 2 4 5 6 7
332799,1 2 4 5 6 7
270982,1 2 3 4 5 6
104949,6 8
16417,3 8
223103,1 2 4 5 6 7
317743,1 2 4 5 6
387526,1 2 4 5 6
174835,1 2 4 5 6
180660,1 2 4 5 6
108620,3 8
1639,1 2 5 6 7
428231,2 3 4 5 6 7
73361,2 4 5 6 7 8
83249,3 8
34493,3 8
49749,1 2 3 4 5 6
273044,2 4 5 6 7 8
423736,2 4 5 6 7 8
78503,2 4 5 6 7 8
126486,3 5 6 8
70227,1 2 3 4 5 6 7 8
398282,0 1 3 5 6 8
177072,1 2 5 6 8
425199,1 3 5 8
159499,1 2 3 4 5 6
280780,1 2 3 4 5 6
65831,1 2 3 4 5 6
140991,1 2 3 4 5 6
298732,1 2 4 5 6 7
166289,0 8
111294,1 3 5 8
412765,1 2 4 5 6 7
41378,1 2 4 5 6 7
38703,1 4 5 6
247702,1 2 3 5 6 7
155062,1 2 3 5 6 7
322389,1 2 3 5 6 7
388163,1 2 3 5 6 7
466910,1 2 3 4 5 6 7
151652,1 2 4 5 6 7
246548,0 3 8
365717,3 8
372204,0 8
333088,6 8
119459,6 8
146329,6 8
131356,3 5 6
69150,0 1 3 5 8
164749,1 2 3 4 5 6 7 8
422296,1 2 3 4 5 6 7 8
343880,3 5 6
77517,0 3 8
299403,0 2 3 6 8
338326,0 2 3 6 8
162919,0 2 3 6 8
337654,1 2 4 5 6 7 8
440689,3 5 8
435281,1 2 4 5 6 7
127546,1 2 4 5 6 7
186967,1 2 4 5 6 7
460899,1 2 4 5 6 7
389127,1 4 5 6
179601,1 4 5 6
310410,0 8
149062,0 8
328537,1 2 4 5 6
145839,1 2 5 6 8
190771,1 2 5 6 8
190843,1 2 5 6 7
178218,1 2 5 6 7
289802,1 2 5 6 7
122065,0 3 8
353267,0 3 8
470767,8
292058,1 2 4 5 6 7
450545,1 2 4 5 6 7
423321,1 2 4 5 6 7
178602,1 2 3 4 5 6 7 8
95152,1 2 3 4 5 6 7 8
38842,1 2 3 4 5 6 7 8
329111,1 2 3 5 6
352924,0 2 3 6 8
110777,0 6 8
9575,0 2 3 6 8
457380,0 8
39762,1 4 5 6
251296,1 2 4 5 6 8
469074,1 2 4 5 6 8
248202,1 2 3 4 5 6 7
80458,1 2 3 5 6 8
54240,1 2 3 5 6 8
440633,1 2 3 4 5 6
91008,0 2 4 5 6 7 8
367273,0 2 4 5 6 7 8
137580,1 5 6 8
30253,1 2 4 5 6 7
314099,1 2 3 4 5 6 7
319984,1 2 3 4 5 6 7
391438,1 2 3 4 5 6 7
8321,1 2 3 4 5 6 7
232090,1 2 3 4 5 6 7
278968,1 2 3 4 5 6 7
314605,1 2 3 4 5 6 7
271075,1 2 3 5 6 7
279910,1 2 3 5 6 7
451828,1 2 3 5 6 7
81102,1 2 3 5 6 7
198571,1 2 3 5 6 7
339028,1 2 3 5 6 7
418936,1 2 3 5 6 7
129968,1 2 3 5 6 7
249863,1 2 3 6 8
75388,1 2 3 5 6 7
15332,1 3 6 8
142527,1 3 6 8
275046,2 3 8
412746,1 2 3 5 6 7
436097,1 2 4 5 6 7
252582,0 2 3 8
85416,1 2 4 5 6
315345,1 2 4 5 6
383186,1 2 4 5 6
76673,0 5 6 8
381413,0 5 6 8
471609,0 5 6 8
46051,0 5 6 8
418282,0 3 5 8
86034,0 3 5 8
212992,0 3 5 8
327665,0 3 5 8
380646,0 3 5 8
308288,0 3 5 8
342790,0 3 8
457212,1 2 3 5 6 7 8
121671,0 3 8
444667,0 3 8
175516,0 1 2 5 6 8
18308,1 2 5 6 7 8
280677,1 2 5 6 7 8
36683,0 3 8
5868,0 3 8
103468,6 8
341779,1 2 3 4 5 6 7
457221,3 5 6 8
335380,0 3 5 8
197090,0 3 5 8
263874,0 3 5 8
218414,2 5 6
421530,1 5 6
61807,1 5 6
349933,2 5 6
227670,1 5 6
383023,1 5 6
38976,2 5 6
428921,1 5 6
141369,1 5 6
30586,2 3 8
434723,2 3 8
5690,3 5 8
121994,0 3 8
313475,0 3 5 8
59195,1 2 4 5 6 7
207884,1 2 3 5 6 7
415182,1 2 3 5 6 7
230819,1 2 3 5 6 7
44941,2 4 5 6
144465,0 3 8
310415,0 8
325077,0 8
242306,0 6 8
74494,0 6 8
296882,0 6 8
280257,0 6 8
272085,1 2 3 4 5 6
406318,1 2 3 4 5 6
210717,0 3 8
300264,0 3 8
144591,1 2 3 4 5 6
461049,6 8
25319,2 3 6 8
143448,2 3 6 8
283587,1 2 4 5 6 7
348808,1 2 4 5 6 7
191415,1 2 3 5 6 7
458919,1 2 3 5 6 7
413265,1 2 3 5 6 7 8
361843,3 5
373414,1 2 3 5 6
277424,0 8
129084,0 3 8
372926,0 3 8
335878,0 3 8
443538,3 5 6
421036,1 2 3 5 6
337329,1 2 4 5 6
403201,1 2 4 5 6 7
135399,0 3 5 8
216971,1 2 4 5 6 7
262685,1 2 4 5 6 7
6001,1 2 4 5 6 7
466978,1 2 4 5 6 7
112529,0 8
85659,1 2 4 5 6 7
170433,0 3 6 8
377988,0 3 6 8
328441,3 8
240042,0 3 8
230729,0 3 6 8
42473,0 3 6 8
201085,0 3 8
177712,0 3 8
424253,0 2 5 6 8
10493,0 3 8
80421,0 3 5 8
46066,0 3 5 8
471528,0 3 5 8
337268,1 3 6 8
229991,0 6 8
285120,1 2 3 5 6 7
386312,0 1 5 6
46226,1 2 3 5 6 7
152085,1 2 3 5 6 7
38144,1 2 3 5 6 7
85825,0 3 8
61221,3 8
116561,0 8
318262,0 8
249849,0 3 8
300682,0 1 2 3 6 8
1015,3 8
248559,6 8
145678,1 2 3 4 5 6 7
453707,1 2 3 4 5 6 7
104587,2 3 4 5 6
138400,0 1 5 6
61844,0 8
292750,1 2 4 5 6 7
376413,1 2 4 5 6 7
465416,1 2 4 5 6 7
460297,1 2 4 5 6 7
451846,1 2 3 4 5 6 7
454277,1 2 3 4 5 6 7
66893,1 2 3 4 5 6 7
277018,1 2 3 4 5 6 7
29326,1 2 3 4 5 6 7
262236,1 2 3 4 5 6 7
414935,1 2 3 4 5 6 7
248435,1 2 3 4 5 6 7
253394,1 2 3 4 5 6 7
199476,1 2 3 4 5 6 7
97749,5 6 8
391489,5 6 8
9530,6 8
202104,6 8
158497,0 3 8
73825,0 3 8
445430,3 8
236311,2 3 5 6
133607,2 3 5 6
22037,1 2 3 4 5 6 7
76009,1 2 3 4 5 6 7
155077,1 2 3 4 5 6 7
97831,1 4 5 6
382389,1 2 3 4 5 6 7
221778,1 2 3 4 5 6 7
58105,1 4 5 6
322871,1 4 5 6
453069,1 4 5 6
38971,1 4 5 6
172337,1 4 5 6
351346,1 2 5 6 8
288736,0 3 8
336671,6 8
247503,1 2 5 6 8
272998,1 2 5 6 8
399944,1 2 5 6 8
38135,1 2 5 6 8
458522,1 2 5 6 8
371339,1 2 5 6 8
351507,1 2 5 6 8
371820,1 2 3 4 5 6 7
176181,1 2 5 6 8
61913,1 2 5 6 8
122940,1 2 5 6 8
310604,8
8670,8
375268,1 2 3 4 5 6
381338,1 2 3 4 5 6
79462,1 2 3 4 5 6
138321,1 2 3 4 5 6
357611,8
208288,2 3 4 5 6 7 8
45405,0 3 8
40211,2 3 4 5 6 7 8
130241,2 3 4 5 6 7 8
150712,2 3 4 5 6 7 8
22951,2 3 4 5 6 7 8
385268,3
305062,1 2 4 5 6 7
141471,1 2 4 5 6 7
85374,1 2 4 5 6 7
10347,1 2 4 5 6 7 8
244461,0 3 8
447666,0 3 8
382283,0 3 8
118439,0 3 5 8
199996,0 3 5 8
189882,1 2 4 5 6 7
25583,1 2 4 5 6 7
318439,1 2 4 5 6 7
318168,0 2 3 6 8
278049,0 2 3 6 8
213221,0 2 3 6 8
422264,0 2 3 6 8
87016,1 2 4 5 6 7
169660,1 2 4 5 6 7
333346,0 1 8
13153,1 2 4 5 6 7
57743,0 3 8
110326,0 2 3 5 6 8
334578,0 2 3 5 6 8
137407,1 2 5 6 7
179676,1 2 5 6 7
6565,2 8
281565,0 3 8
29421,1 2 3 4 5 6 7
347219,0 3 8
392342,1 2 4 5 6 7
252361,1 2 4 5 6 7
18300,3 5
257845,1 2 4 5 6 7
305619,1 2 4 5 6 7
307766,1 2 3 4 5 6 7
148409,1 2 3 4 5 6 7
68209,1 2 3 4 5 6 7
228683,3 5
449516,1 2 5 6 7 8
372175,1 2 4 5 6 7
327128,0 2 8
124913,1 2 4 5 6 7
280903,1 2 4 5 6 7
457154,1 2 3 5 6 7
187426,1 5 6 8
332646,1 2 4 5 6 7
83020,1 2 4 5 6 7
82304,1 2 4 5 6 7
407118,1 5 6 8
462512,1 2 4 5 6 7
432096,1 2 4 5 6 7
125171,1 2 4 5 6 7
116303,1 5 6 8
297582,1 5 6 8
380191,1 2 3 4 5 6
195710,0 8
187416,1 2 3 5 6 7
70547,0 1 4 5 6 8
78470,3 5 8
325203,3 5 8
329308,3 5 8
334466,1 2 3 4 5 6 7 8
274271,1 2 3 4 5 6 7 8
311259,1 2 3 4 5 6 7 8
398700,1 2 3 4 5 6 7 8
34392,1 2 3 4 5 6 7 8
350479,1 2 4 5 6
155937,1 2 4 5 6
205296,1 2 4 5 6
441743,1 2 4 5 6
359663,1 2 3 4 5 6 7
243188,1 2 3 4 5 6 7
336683,1 2 3 4 5 6 7
174007,1 2 3 4 5 6 7
435686,1 2 3 4 5 6 7
115748,1 2 3 4 5 6 7
145588,1 2 4 5 6
29785,1 2 3 4 5 6 7
325417,0 3 8
96187,1 2 3 4 5 6 7
437063,0 3 8
332938,1 2 4 5 6
345701,0 3 5 8
470415,0 3 5 8
188422,6 8
4342,1 2 5 6 7
109698,1 2 4 5 6
335764,1 2 4 5 6
190854,1 2 4 5 6
130551,1 2 4 5 6
16607,1 5 6 8
35679,3 5
402653,1 5 6
193483,0 1 8
258620,0 2 5 6 7 8
287500,3 8
68095,1 2 5 6 8
17828,1 2 5 6 8
16680,6 8
77426,6 8
433911,1 2 3 4 5 6 7
343942,1 2 3 4 5 6 7
221931,1 2 3 4 5 6 7
298589,3 8
23172,0 2 5 6 8
381281,0 2 5 6 8
208927,0 2 5 6 8
458901,0 2 5 6 8
263155,0 2 5 6 8
210386,3 8
249656,0 1 5 8
116654,0 2 3 5 6
292584,1 2 4 5 6 7
167103,0 3 8
39201,0 8
